id,host_id,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,number_of_reviews,review_scores_rating,instant_bookable,super_host
44328564,276746465,0.0,1,1,Shinjuku Ku,35.70358,139.70487,Entire home/apt,6,1 bath,2.0,3.0,8550.0,1,100.0,1,0
44341619,356663769,0.0,1,1,Ota Ku,35.57828,139.71655,Entire home/apt,4,1 bath,1.0,2.0,6000.0,1,60.0,1,0
44342232,176875986,40.0,1,1,Taito Ku,35.72732,139.7967,Entire home/apt,6,Half-bath,2.0,2.0,21843.0,8,98.0,1,1
44343340,352100261,0.0,1,1,Toshima Ku,35.73613,139.74477,Entire home/apt,7,1.5 baths,3.0,3.0,10000.0,5,100.0,1,1
44343592,352100261,0.0,1,1,Toshima Ku,35.73544,139.74622,Entire home/apt,8,1.5 baths,3.0,5.0,9286.0,10,100.0,1,1
44343778,352100261,0.0,1,1,Toshima Ku,35.73704,139.74448,Entire home/apt,8,1.5 baths,3.0,5.0,6286.0,9,100.0,1,1
44344337,197405131,22.0,1,1,Toshima Ku,35.7293,139.73246,Entire home/apt,3,1.5 baths,1.0,2.0,5829.0,9,98.0,1,1
44344581,197405131,22.0,1,1,Toshima Ku,35.73042,139.73465,Entire home/apt,3,1.5 baths,1.0,2.0,5829.0,7,91.0,1,1
44352509,161665344,3.0,1,1,Ota Ku,35.56363,139.69986,Entire home/apt,5,2 baths,1.0,6.0,19171.0,12,100.0,1,1
44363407,163132791,10.0,1,0,Taito Ku,35.71695,139.7942,Private room,2,Private half-bath,1.0,2.0,16521.0,0,,1,0
44365130,338105829,0.0,1,1,Setagaya Ku,35.64264,139.65332,Private room,2,2 shared baths,1.0,0.0,5686.0,3,93.0,1,0
44383419,358122175,3.0,1,1,Sumida Ku,35.71145,139.81435,Entire home/apt,8,1 bath,1.0,5.0,5086.0,7,91.0,1,1
44383555,358122175,3.0,1,1,Sumida Ku,35.71148,139.81592,Entire home/apt,5,1 bath,1.0,3.0,3943.0,5,92.0,1,1
44383619,358122175,3.0,1,1,Sumida Ku,35.71098,139.81384,Entire home/apt,4,1 bath,1.0,3.0,3586.0,17,96.0,1,1
44384539,350421629,0.0,1,1,Nakano Ku,35.68659,139.67564,Entire home/apt,4,1 bath,1.0,2.0,4414.0,5,100.0,1,1
44399612,358310606,0.0,1,1,Katsushika Ku,35.73265,139.84826,Entire home/apt,12,1.5 baths,4.0,5.0,12000.0,14,96.0,1,1
44407555,176875986,40.0,1,1,Taito Ku,35.72323,139.80259,Entire home/apt,4,Half-bath,2.0,0.0,11314.0,0,,1,1
44407929,73463626,58.0,1,1,Taito Ku,35.70807,139.7787,Entire home/apt,16,1 bath,,10.0,36429.0,1,60.0,1,0
44419623,358728355,0.0,1,1,Minato Ku,35.65055,139.7544,Entire home/apt,6,1 bath,1.0,6.0,13286.0,7,100.0,0,1
44419731,358728355,0.0,1,1,Minato Ku,35.64835,139.75363,Entire home/apt,5,1 bath,1.0,5.0,14429.0,2,100.0,0,1
44419745,357786123,0.0,1,0,Taito Ku,35.72082,139.78746,Entire home/apt,14,3.5 baths,4.0,7.0,9000.0,1,80.0,0,0
44419770,358728355,0.0,1,1,Minato Ku,35.65022,139.75458,Entire home/apt,2,1 bath,1.0,2.0,13286.0,0,,0,1
44420937,74944276,1.0,1,1,Ota Ku,35.56483,139.73109,Entire home/apt,5,1 bath,2.0,6.0,6580.0,4,90.0,0,1
44421257,247326938,81.0,1,1,Toshima Ku,35.73244,139.72059,Entire home/apt,7,1.5 baths,3.0,3.0,7586.0,11,91.0,1,0
44421379,74944276,1.0,1,1,Ota Ku,35.565,139.73108,Entire home/apt,3,1 bath,1.0,3.0,4387.0,6,100.0,0,1
44427244,114611899,2.0,1,1,Arakawa Ku,35.74922,139.765,Entire home/apt,15,2 baths,4.0,7.0,100000.0,4,100.0,1,0
44434578,342971176,31.0,1,1,Shinjuku Ku,35.71454,139.68537,Entire home/apt,8,1 bath,2.0,4.0,8000.0,10,92.0,1,0
44435909,218500469,5.0,1,1,Taito Ku,35.7215,139.79901,Entire home/apt,8,1 bath,3.0,4.0,11000.0,0,,1,0
44436112,349412503,0.0,1,1,Toshima Ku,35.7322,139.70015,Entire home/apt,6,1 bath,3.0,4.0,12000.0,9,100.0,1,0
44440565,358979987,0.0,1,1,Koto Ku,35.70289,139.82321,Entire home/apt,12,2 baths,3.0,7.0,7286.0,3,87.0,1,0
44449571,351115054,3.0,1,1,Sumida Ku,35.69576,139.79273,Entire home/apt,6,1.5 baths,2.0,3.0,6500.0,1,100.0,1,0
44452723,344113615,2.0,1,1,Shinjuku Ku,35.69393,139.68634,Entire home/apt,4,1 bath,1.0,2.0,7834.0,2,100.0,1,1
44452735,344113615,2.0,1,1,Shibuya Ku,35.69104,139.68332,Entire home/apt,6,1 bath,1.0,3.0,11751.0,53,91.0,1,1
44452868,344113615,2.0,1,1,Shinjuku Ku,35.69284,139.68478,Entire home/apt,8,2 baths,2.0,4.0,15669.0,47,97.0,1,1
44465060,74944276,1.0,1,1,Shinjuku Ku,35.69104,139.68385,Entire home/apt,4,1 bath,1.0,4.0,4387.0,2,100.0,0,1
44465160,74944276,1.0,1,1,Shinjuku Ku,35.69065,139.68469,Entire home/apt,6,1 bath,2.0,6.0,7677.0,1,80.0,0,1
44465783,359353422,0.0,1,1,Shibuya Ku,35.67993,139.68511,Entire home/apt,4,1 bath,1.0,2.0,4086.0,6,93.0,1,1
44477229,357786123,0.0,1,0,Sumida Ku,35.7094,139.81572,Private room,9,1 private bath,2.0,5.0,9000.0,0,,1,0
44478964,305034163,0.0,1,1,Shinjuku Ku,35.69892,139.70551,Entire home/apt,3,1 bath,1.0,0.0,6471.0,1,100.0,1,0
44479071,359158961,12.0,1,1,Toshima Ku,35.72818,139.72737,Entire home/apt,4,1 bath,1.0,2.0,10000.0,2,100.0,1,0
44479207,359158961,12.0,1,1,Toshima Ku,35.72879,139.7291,Entire home/apt,3,1 bath,1.0,2.0,9714.0,5,88.0,1,0
44479255,359158961,12.0,1,1,Toshima Ku,35.72699,139.72763,Entire home/apt,3,1 bath,1.0,2.0,9714.0,0,,1,0
44479309,359158961,12.0,1,1,Toshima Ku,35.72875,139.72774,Entire home/apt,4,1 bath,1.0,2.0,9714.0,0,,1,0
44479405,359158961,12.0,1,1,Toshima Ku,35.72821,139.7294,Entire home/apt,3,1 bath,1.0,1.0,9714.0,2,90.0,1,0
44479460,359158961,12.0,1,1,Toshima Ku,35.72806,139.72772,Entire home/apt,2,1 bath,1.0,1.0,9714.0,3,100.0,1,0
44479490,359158961,12.0,1,1,Toshima Ku,35.72827,139.72927,Entire home/apt,4,1 bath,1.0,2.0,9714.0,1,100.0,1,0
44479545,359158961,12.0,1,1,Toshima Ku,35.72731,139.72967,Entire home/apt,3,1 bath,1.0,1.0,9714.0,0,,1,0
44479884,359158961,12.0,1,1,Toshima Ku,35.72738,139.72958,Entire home/apt,4,1 bath,1.0,2.0,9714.0,0,,1,0
44479923,359158961,12.0,1,1,Toshima Ku,35.72746,139.72935,Entire home/apt,3,1 bath,1.0,2.0,9714.0,3,93.0,1,0
44482369,359609387,0.0,1,1,Shibuya Ku,35.68122,139.67414,Entire home/apt,2,1 bath,1.0,1.0,6400.0,1,100.0,1,0
44483073,27203528,41.0,1,1,Toshima Ku,35.73318,139.70726,Entire home/apt,5,1.5 baths,2.0,5.0,19471.0,0,,1,1
44483260,359609387,0.0,1,1,Shibuya Ku,35.68177,139.67415,Entire home/apt,2,1 bath,1.0,1.0,5568.0,2,100.0,1,0
44524112,359158961,12.0,1,1,Toshima Ku,35.72689,139.72771,Entire home/apt,2,1 bath,1.0,1.0,9714.0,5,92.0,1,0
44524328,74022439,11.0,1,1,Shibuya Ku,35.68611,139.68564,Private room,4,1 private bath,1.0,1.0,8557.0,5,96.0,1,1
44546313,124330604,5.0,1,1,Edogawa Ku,35.68302,139.88162,Entire home/apt,7,1.5 baths,3.0,5.0,12971.0,11,91.0,1,1
44549356,143444800,2.0,1,1,Minato Ku,35.67075,139.72906,Entire home/apt,3,1.5 baths,,3.0,14357.0,0,,1,0
44559496,356645163,0.0,1,1,Taito Ku,35.72094,139.79583,Entire home/apt,9,1.5 baths,2.0,5.0,13000.0,7,97.0,1,0
44559880,353893259,1.0,1,1,Shibuya Ku,35.68162,139.68488,Private room,2,1 private bath,1.0,1.0,3755.0,35,99.0,0,1
44562457,38092840,33.0,1,1,Sumida Ku,35.7132,139.81724,Entire home/apt,4,1 bath,1.0,4.0,2614.0,6,93.0,1,0
44575996,357786123,0.0,1,0,Sumida Ku,35.71004,139.81482,Private room,8,1 private bath,2.0,4.0,9000.0,0,,0,0
44577765,240104467,1.0,1,1,Shinjuku Ku,35.71505,139.69895,Entire home/apt,3,1 bath,1.0,1.0,4429.0,0,,1,1
44581413,287790951,20.0,1,1,Shinjuku Ku,35.69916,139.69326,Entire home/apt,2,1 bath,1.0,2.0,2900.0,3,93.0,1,0
44582337,49146494,15.0,1,1,Katsushika Ku,35.73834,139.85038,Entire home/apt,9,1 bath,4.0,6.0,8774.0,4,85.0,0,1
44598875,42244167,36.0,1,1,Ota Ku,35.55744,139.73674,Entire home/apt,8,1.5 baths,2.0,3.0,6000.0,13,98.0,1,0
44601186,357786123,0.0,1,0,Sumida Ku,35.70825,139.81656,Private room,8,1 private bath,2.0,5.0,9000.0,0,,1,0
44601204,360979848,0.0,1,0,Toshima Ku,35.72796,139.72621,Private room,2,1 shared bath,1.0,2.0,3980.0,3,93.0,1,0
